Tipo,Tabela,ModelA,RunA,ModelB,RunB,HardDice,SoftDice,TemaA,TemaB,Similarity
INTRA,public.TB_MIGRACAO_DADOS,OPENAI,1,OPENAI,3,1.0,0.9999993443489075,versoes de software,versoes de software,0.9999994039535522
INTRA,public.TB_MIGRACAO_DADOS,OPENAI,2,OPENAI,3,1.0,0.9999993443489075,execucao de scripts,execucao de scripts,0.9999992251396179
INTRA,public.TB_MIGRACAO_DADOS,OPENAI,2,OPENAI,3,1.0,0.9999993443489075,migracao de dados,migracao de dados,0.9999994039535522
INTRA,public.TB_MIGRACAO_DADOS,OPENAI,2,OPENAI,3,1.0,0.9999993443489075,versoes de software,versoes de software,0.9999994039535522
INTRA,public.rl_aldeia_localidade,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995628992716,assentamentos indigenas,assentamentos indigenas,0.9999996423721313
INTRA,public.rl_aldeia_localidade,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995628992716,demografia local,demografia local,0.9999997019767761
INTRA,public.rl_aldeia_localidade,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995628992716,mapeamento territorial,mapeamento territorial,0.9999993443489075
INTRA,public.rl_aldeia_localidade,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999995628992716,assentamentos indigenas,assentamentos indigenas,0.9999996423721313
INTRA,public.rl_aldeia_localidade,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999995628992716,demografia local,demografia local,0.9999997019767761
INTRA,public.rl_aldeia_localidade,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999995628992716,mapeamento territorial,mapeamento territorial,0.9999993443489075
INTRA,public.rl_aldeia_localidade,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999995628992716,assentamentos indigenas,assentamentos indigenas,0.9999996423721313
INTRA,public.rl_aldeia_localidade,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999995628992716,demografia local,demografia local,0.9999997019767761
INTRA,public.rl_aldeia_localidade,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999995628992716,mapeamento territorial,mapeamento territorial,0.9999993443489075
INTRA,public.rl_aldeia_localidade,MISTRAL,1,MISTRAL,2,0.0,0.5357484022776285,demografia aldea,localidades frequentes,0.41921404004096985
INTRA,public.rl_aldeia_localidade,MISTRAL,1,MISTRAL,2,0.0,0.5357484022776285,distribuicao geografica,distribuicao de aldeias,0.6467306017875671
INTRA,public.rl_aldeia_localidade,MISTRAL,1,MISTRAL,2,0.0,0.5357484022776285,relacoes aldeia-localidade,relacao aldeia-localidade,0.9605146050453186
INTRA,public.rl_aldeia_localidade,MISTRAL,1,MISTRAL,3,1.0,0.9999991655349731,demografia aldea,demografia aldea,0.9999993443489075
INTRA,public.rl_aldeia_localidade,MISTRAL,1,MISTRAL,3,1.0,0.9999991655349731,distribuicao geografica,distribuicao geografica,0.999998927116394
INTRA,public.rl_aldeia_localidade,MISTRAL,1,MISTRAL,3,1.0,0.9999991655349731,relacoes aldeia-localidade,relacoes aldeia-localidade,0.9999992251396179
INTRA,public.rl_aldeia_localidade,MISTRAL,2,MISTRAL,3,0.0,0.5357484022776285,distribuicao de aldeias,distribuicao geografica,0.6467306017875671
INTRA,public.rl_aldeia_localidade,MISTRAL,2,MISTRAL,3,0.0,0.5357484022776285,localidades frequentes,demografia aldea,0.41921404004096985
INTRA,public.rl_aldeia_localidade,MISTRAL,2,MISTRAL,3,0.0,0.5357484022776285,relacao aldeia-localidade,relacoes aldeia-localidade,0.9605146050453186
INTRA,public.rl_aldeia_localidade,OPENAI,1,OPENAI,2,0.0,0.5275769829750061,analise demografica,geografia,0.40186846256256104
INTRA,public.rl_aldeia_localidade,OPENAI,1,OPENAI,2,0.0,0.5275769829750061,distribuicao de aldeias,aldeias,0.7554000616073608
INTRA,public.rl_aldeia_localidade,OPENAI,1,OPENAI,2,0.0,0.5275769829750061,localidades geograficas,localidades,0.8273308873176575
INTRA,public.rl_aldeia_localidade,OPENAI,1,OPENAI,3,0.6666666666666666,0.6666661103566488,analise demografica,relacoes comunitarias,0.44814974069595337
INTRA,public.rl_aldeia_localidade,OPENAI,1,OPENAI,3,0.6666666666666666,0.6666661103566488,distribuicao de aldeias,distribuicao de aldeias,0.9999990463256836
INTRA,public.rl_aldeia_localidade,OPENAI,1,OPENAI,3,0.6666666666666666,0.6666661103566488,localidades geograficas,localidades geograficas,0.9999992847442627
INTRA,public.rl_aldeia_localidade,OPENAI,2,OPENAI,3,0.0,0.5275769829750061,aldeias,distribuicao de aldeias,0.7554000616073608
INTRA,public.rl_aldeia_localidade,OPENAI,2,OPENAI,3,0.0,0.5275769829750061,geografia,relacoes comunitarias,0.2980831563472748
INTRA,public.rl_aldeia_localidade,OPENAI,2,OPENAI,3,0.0,0.5275769829750061,localidades,localidades geograficas,0.8273308873176575
INTRA,public.rl_antecedente_ciap,DEEPSEEK,1,DEEPSEEK,2,0.0,0.6939149300257365,associacao de pacientes,relacao paciente-diagnostico,0.6051942110061646
INTRA,public.rl_antecedente_ciap,DEEPSEEK,1,DEEPSEEK,2,0.0,0.6939149300257365,classificacao de doencas,classificacao ciap,0.6937381029129028
INTRA,public.rl_antecedente_ciap,DEEPSEEK,1,DEEPSEEK,2,0.0,0.6939149300257365,historico de saude,historico medico,0.7828124761581421
INTRA,public.rl_antecedente_ciap,DEEPSEEK,1,DEEPSEEK,3,0.0,0.6939149300257365,associacao de pacientes,relacao paciente-diagnostico,0.6051942110061646
INTRA,public.rl_antecedente_ciap,DEEPSEEK,1,DEEPSEEK,3,0.0,0.6939149300257365,classificacao de doencas,classificacao ciap,0.6937381029129028
INTRA,public.rl_antecedente_ciap,DEEPSEEK,1,DEEPSEEK,3,0.0,0.6939149300257365,historico de saude,historico medico,0.7828124761581421
INTRA,public.rl_antecedente_ciap,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993244806925,classificacao ciap,classificacao ciap,0.9999990463256836
INTRA,public.rl_antecedente_ciap,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993244806925,historico medico,historico medico,0.999999463558197
INTRA,public.rl_antecedente_ciap,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993244806925,relacao paciente-diagnostico,relacao paciente-diagnostico,0.999999463558197
INTRA,public.rl_antecedente_ciap,MISTRAL,1,MISTRAL,2,1.0,0.9999993244806925,diagnostico,diagnostico,0.9999992251396179
INTRA,public.rl_antecedente_ciap,MISTRAL,1,MISTRAL,2,1.0,0.9999993244806925,prontuario medico,prontuario medico,0.9999995827674866
INTRA,public.rl_antecedente_ciap,MISTRAL,1,MISTRAL,2,1.0,0.9999993244806925,saude,saude,0.9999991655349731
INTRA,public.rl_antecedente_ciap,MISTRAL,1,MISTRAL,3,1.0,0.9999993244806925,diagnostico,diagnostico,0.9999992251396179
INTRA,public.rl_antecedente_ciap,MISTRAL,1,MISTRAL,3,1.0,0.9999993244806925,prontuario medico,prontuario medico,0.9999995827674866
INTRA,public.rl_antecedente_ciap,MISTRAL,1,MISTRAL,3,1.0,0.9999993244806925,saude,saude,0.9999991655349731
INTRA,public.rl_antecedente_ciap,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,diagnostico,diagnostico,0.9999992251396179
INTRA,public.rl_antecedente_ciap,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,prontuario medico,prontuario medico,0.9999995827674866
INTRA,public.rl_antecedente_ciap,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,saude,saude,0.9999991655349731
INTRA,public.rl_antecedente_ciap,OPENAI,1,OPENAI,2,1.0,0.9999991059303284,antecedentes medicos,antecedentes medicos,0.9999992847442627
INTRA,public.rl_antecedente_ciap,OPENAI,1,OPENAI,2,1.0,0.9999991059303284,classificacao ciap,classificacao ciap,0.9999990463256836
INTRA,public.rl_antecedente_ciap,OPENAI,1,OPENAI,2,1.0,0.9999991059303284,prontuarios de pacientes,prontuarios de pacientes,0.9999989867210388
INTRA,public.rl_antecedente_ciap,OPENAI,1,OPENAI,3,1.0,0.9999991059303284,antecedentes medicos,antecedentes medicos,0.9999992847442627
INTRA,public.rl_antecedente_ciap,OPENAI,1,OPENAI,3,1.0,0.9999991059303284,classificacao ciap,classificacao ciap,0.9999990463256836
INTRA,public.rl_antecedente_ciap,OPENAI,1,OPENAI,3,1.0,0.9999991059303284,prontuarios de pacientes,prontuarios de pacientes,0.9999989867210388
INTRA,public.rl_antecedente_ciap,OPENAI,2,OPENAI,3,1.0,0.9999991059303284,antecedentes medicos,antecedentes medicos,0.9999992847442627
INTRA,public.rl_antecedente_ciap,OPENAI,2,OPENAI,3,1.0,0.9999991059303284,classificacao ciap,classificacao ciap,0.9999990463256836
INTRA,public.rl_antecedente_ciap,OPENAI,2,OPENAI,3,1.0,0.9999991059303284,prontuarios de pacientes,prontuarios de pacientes,0.9999989867210388
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995827674866,arquivos medicos,arquivos medicos,0.9999993443489075
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995827674866,atendimento profissional,atendimento profissional,0.999999463558197
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995827674866,categorias de exames,categorias de exames,0.9999999403953552
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999995827674866,arquivos medicos,arquivos medicos,0.9999993443489075
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999995827674866,atendimento profissional,atendimento profissional,0.999999463558197
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999995827674866,categorias de exames,categorias de exames,0.9999999403953552
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999995827674866,arquivos medicos,arquivos medicos,0.9999993443489075
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999995827674866,atendimento profissional,atendimento profissional,0.999999463558197
INTRA,public.rl_arquivo_atendprof,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999995827674866,categorias de exames,categorias de exames,0.9999999403953552
INTRA,public.rl_arquivo_atendprof,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.836461345354716,categorias de arquivos,categorias de arquivos,0.9999995231628418
INTRA,public.rl_arquivo_atendprof,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.836461345354716,observacoes de saude,atendimentos profissionais,0.509385347366333
INTRA,public.rl_arquivo_atendprof,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.836461345354716,tipos de exames,tipos de exames,0.9999991655349731
INTRA,public.rl_arquivo_atendprof,MISTRAL,1,MISTRAL,3,1.0,0.9999993443489075,categorias de arquivos,categorias de arquivos,0.9999995231628418
INTRA,public.rl_arquivo_atendprof,MISTRAL,1,MISTRAL,3,1.0,0.9999993443489075,observacoes de saude,observacoes de saude,0.9999993443489075
INTRA,public.rl_arquivo_atendprof,MISTRAL,1,MISTRAL,3,1.0,0.9999993443489075,tipos de exames,tipos de exames,0.9999991655349731
INTRA,public.rl_arquivo_atendprof,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.836461345354716,atendimentos profissionais,observacoes de saude,0.509385347366333
INTRA,public.rl_arquivo_atendprof,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.836461345354716,categorias de arquivos,categorias de arquivos,0.9999995231628418
INTRA,public.rl_arquivo_atendprof,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.836461345354716,tipos de exames,tipos de exames,0.9999991655349731
INTRA,public.rl_arquivo_atendprof,OPENAI,1,OPENAI,2,1.0,0.999999205271403,atendimentos medicos,atendimentos medicos,0.9999987483024597
INTRA,public.rl_arquivo_atendprof,OPENAI,1,OPENAI,2,1.0,0.999999205271403,categorias de atendimento,categorias de atendimento,0.9999995231628418
INTRA,public.rl_arquivo_atendprof,OPENAI,1,OPENAI,2,1.0,0.999999205271403,exames laboratoriais,exames laboratoriais,0.9999993443489075
INTRA,public.rl_arquivo_atendprof,OPENAI,1,OPENAI,3,1.0,0.999999205271403,atendimentos medicos,atendimentos medicos,0.9999987483024597
INTRA,public.rl_arquivo_atendprof,OPENAI,1,OPENAI,3,1.0,0.999999205271403,categorias de atendimento,categorias de atendimento,0.9999995231628418
INTRA,public.rl_arquivo_atendprof,OPENAI,1,OPENAI,3,1.0,0.999999205271403,exames laboratoriais,exames laboratoriais,0.9999993443489075
INTRA,public.rl_arquivo_atendprof,OPENAI,2,OPENAI,3,1.0,0.999999205271403,atendimentos medicos,atendimentos medicos,0.9999987483024597
INTRA,public.rl_arquivo_atendprof,OPENAI,2,OPENAI,3,1.0,0.999999205271403,categorias de atendimento,categorias de atendimento,0.9999995231628418
INTRA,public.rl_arquivo_atendprof,OPENAI,2,OPENAI,3,1.0,0.999999205271403,exames laboratoriais,exames laboratoriais,0.9999993443489075
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999992648760477,atendimento observacoes,atendimento observacoes,0.9999990463256836
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999992648760477,responsaveis atendimento,responsaveis atendimento,0.9999993443489075
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999992648760477,status atendimento,status atendimento,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999992648760477,atendimento observacoes,atendimento observacoes,0.9999990463256836
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999992648760477,responsaveis atendimento,responsaveis atendimento,0.9999993443489075
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999992648760477,status atendimento,status atendimento,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999992648760477,atendimento observacoes,atendimento observacoes,0.9999990463256836
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999992648760477,responsaveis atendimento,responsaveis atendimento,0.9999993443489075
INTRA,public.rl_atend_obs_responsavel,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999992648760477,status atendimento,status atendimento,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.6092004179954529,atendimento responsavel,responsabilidade por atendimento,0.8276018500328064
INTRA,public.rl_atend_obs_responsavel,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.6092004179954529,eficiencia de atendimento,eficiencia de atendimento,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.6092004179954529,responsaveis frequentes,alocacao de recursos,0.41868484020233154
INTRA,public.rl_atend_obs_responsavel,MISTRAL,1,MISTRAL,3,1.0,0.9999990860621134,atendimento responsavel,atendimento responsavel,0.9999989867210388
INTRA,public.rl_atend_obs_responsavel,MISTRAL,1,MISTRAL,3,1.0,0.9999990860621134,eficiencia de atendimento,eficiencia de atendimento,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,MISTRAL,1,MISTRAL,3,1.0,0.9999990860621134,responsaveis frequentes,responsaveis frequentes,0.9999988675117493
INTRA,public.rl_atend_obs_responsavel,MISTRAL,2,MISTRAL,3,0.3333333333333333,0.6092004179954529,alocacao de recursos,responsaveis frequentes,0.41868484020233154
INTRA,public.rl_atend_obs_responsavel,MISTRAL,2,MISTRAL,3,0.3333333333333333,0.6092004179954529,eficiencia de atendimento,eficiencia de atendimento,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,MISTRAL,2,MISTRAL,3,0.3333333333333333,0.6092004179954529,responsabilidade por atendimento,atendimento responsavel,0.8276018500328064
INTRA,public.rl_atend_obs_responsavel,OPENAI,1,OPENAI,2,1.0,0.9999995032946268,atendimento,atendimento,0.9999995231628418
INTRA,public.rl_atend_obs_responsavel,OPENAI,1,OPENAI,2,1.0,0.9999995032946268,observacoes,observacoes,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,OPENAI,1,OPENAI,2,1.0,0.9999995032946268,responsaveis,responsaveis,0.9999995827674866
INTRA,public.rl_atend_obs_responsavel,OPENAI,1,OPENAI,3,1.0,0.9999995032946268,atendimento,atendimento,0.9999995231628418
INTRA,public.rl_atend_obs_responsavel,OPENAI,1,OPENAI,3,1.0,0.9999995032946268,observacoes,observacoes,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,OPENAI,1,OPENAI,3,1.0,0.9999995032946268,responsaveis,responsaveis,0.9999995827674866
INTRA,public.rl_atend_obs_responsavel,OPENAI,2,OPENAI,3,1.0,0.9999995032946268,atendimento,atendimento,0.9999995231628418
INTRA,public.rl_atend_obs_responsavel,OPENAI,2,OPENAI,3,1.0,0.9999995032946268,observacoes,observacoes,0.9999994039535522
INTRA,public.rl_atend_obs_responsavel,OPENAI,2,OPENAI,3,1.0,0.9999995032946268,responsaveis,responsaveis,0.9999995827674866
INTRA,public.rl_atend_proced,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993443489075,atendimentos profissionais,atendimentos profissionais,0.9999996423721313
INTRA,public.rl_atend_proced,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993443489075,diagnosticos cid-10,diagnosticos cid-10,0.9999995231628418
INTRA,public.rl_atend_proced,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993443489075,procedimentos medicos,procedimentos medicos,0.9999988675117493
INTRA,public.rl_atend_proced,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993443489075,atendimentos profissionais,atendimentos profissionais,0.9999996423721313
INTRA,public.rl_atend_proced,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993443489075,diagnosticos cid-10,diagnosticos cid-10,0.9999995231628418
INTRA,public.rl_atend_proced,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993443489075,procedimentos medicos,procedimentos medicos,0.9999988675117493
INTRA,public.rl_atend_proced,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993443489075,atendimentos profissionais,atendimentos profissionais,0.9999996423721313
INTRA,public.rl_atend_proced,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993443489075,diagnosticos cid-10,diagnosticos cid-10,0.9999995231628418
INTRA,public.rl_atend_proced,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993443489075,procedimentos medicos,procedimentos medicos,0.9999988675117493
INTRA,public.rl_atend_proced,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.8989363312721252,atendimento automatico,atendimento profissional,0.6968101263046265
INTRA,public.rl_atend_proced,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.8989363312721252,cid10,cid10,1.0
INTRA,public.rl_atend_proced,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.8989363312721252,procedimentos medicos,procedimentos medicos,0.9999988675117493
INTRA,public.rl_atend_proced,MISTRAL,1,MISTRAL,3,1.0,0.9999995827674866,atendimento automatico,atendimento automatico,0.9999998807907104
INTRA,public.rl_atend_proced,MISTRAL,1,MISTRAL,3,1.0,0.9999995827674866,cid10,cid10,1.0
INTRA,public.rl_atend_proced,MISTRAL,1,MISTRAL,3,1.0,0.9999995827674866,procedimentos medicos,procedimentos medicos,0.9999988675117493
INTRA,public.rl_atend_proced,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.8989363312721252,atendimento profissional,atendimento automatico,0.6968101263046265
INTRA,public.rl_atend_proced,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.8989363312721252,cid10,cid10,1.0
INTRA,public.rl_atend_proced,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.8989363312721252,procedimentos medicos,procedimentos medicos,0.9999988675117493
INTRA,public.rl_atend_proced,OPENAI,1,OPENAI,2,1.0,0.9999992450078329,atendimentos,atendimentos,0.999999463558197
INTRA,public.rl_atend_proced,OPENAI,1,OPENAI,2,1.0,0.9999992450078329,procedimentos,procedimentos,0.9999991059303284
INTRA,public.rl_atend_proced,OPENAI,1,OPENAI,2,1.0,0.9999992450078329,profissionais de saude,profissionais de saude,0.9999991655349731
INTRA,public.rl_atend_proced,OPENAI,1,OPENAI,3,1.0,0.9999992450078329,atendimentos,atendimentos,0.999999463558197
INTRA,public.rl_atend_proced,OPENAI,1,OPENAI,3,1.0,0.9999992450078329,procedimentos,procedimentos,0.9999991059303284
INTRA,public.rl_atend_proced,OPENAI,1,OPENAI,3,1.0,0.9999992450078329,profissionais de saude,profissionais de saude,0.9999991655349731
INTRA,public.rl_atend_proced,OPENAI,2,OPENAI,3,1.0,0.9999992450078329,atendimentos,atendimentos,0.999999463558197
INTRA,public.rl_atend_proced,OPENAI,2,OPENAI,3,1.0,0.9999992450078329,procedimentos,procedimentos,0.9999991059303284
INTRA,public.rl_atend_proced,OPENAI,2,OPENAI,3,1.0,0.9999992450078329,profissionais de saude,profissionais de saude,0.9999991655349731
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999994238217672,atendimento profissional,atendimento profissional,0.999999463558197
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999994238217672,condutas medicas,condutas medicas,0.9999991059303284
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999994238217672,tipos de procedimento,tipos de procedimento,0.9999997019767761
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999994238217672,atendimento profissional,atendimento profissional,0.999999463558197
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999994238217672,condutas medicas,condutas medicas,0.9999991059303284
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999994238217672,tipos de procedimento,tipos de procedimento,0.9999997019767761
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999994238217672,atendimento profissional,atendimento profissional,0.999999463558197
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999994238217672,condutas medicas,condutas medicas,0.9999991059303284
INTRA,public.rl_atend_prof_conduta,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999994238217672,tipos de procedimento,tipos de procedimento,0.9999997019767761
INTRA,public.rl_atend_prof_conduta,MISTRAL,1,MISTRAL,2,1.0,0.9999991854031881,atendimento,atendimento,0.9999995231628418
INTRA,public.rl_atend_prof_conduta,MISTRAL,1,MISTRAL,2,1.0,0.9999991854031881,conduta profissional,conduta profissional,0.9999988079071045
INTRA,public.rl_atend_prof_conduta,MISTRAL,1,MISTRAL,2,1.0,0.9999991854031881,tipos de conduta,tipos de conduta,0.9999992251396179
INTRA,public.rl_atend_prof_conduta,MISTRAL,1,MISTRAL,3,1.0,0.9999991854031881,atendimento,atendimento,0.9999995231628418
INTRA,public.rl_atend_prof_conduta,MISTRAL,1,MISTRAL,3,1.0,0.9999991854031881,conduta profissional,conduta profissional,0.9999988079071045
INTRA,public.rl_atend_prof_conduta,MISTRAL,1,MISTRAL,3,1.0,0.9999991854031881,tipos de conduta,tipos de conduta,0.9999992251396179
INTRA,public.rl_atend_prof_conduta,MISTRAL,2,MISTRAL,3,1.0,0.9999991854031881,atendimento,atendimento,0.9999995231628418
INTRA,public.rl_atend_prof_conduta,MISTRAL,2,MISTRAL,3,1.0,0.9999991854031881,conduta profissional,conduta profissional,0.9999988079071045
INTRA,public.rl_atend_prof_conduta,MISTRAL,2,MISTRAL,3,1.0,0.9999991854031881,tipos de conduta,tipos de conduta,0.9999992251396179
INTRA,public.rl_atend_prof_conduta,OPENAI,1,OPENAI,2,1.0,0.9999993642171224,analise de dados de saude,analise de dados de saude,0.9999994039535522
