Tipo,Tabela,ModelA,RunA,ModelB,RunB,HardDice,SoftDice,TemaA,TemaB,Similarity
INTRA,nhanes_admin.load_catalog,OPENAI,2,OPENAI,3,1.0,0.9999993642171224,dados demograficos,dados demograficos,0.9999995231628418
INTRA,nhanes_admin.load_catalog,OPENAI,2,OPENAI,3,1.0,0.9999993642171224,entrevista dietetica,entrevista dietetica,0.9999991655349731
INTRA,nhanes_admin.load_catalog,OPENAI,2,OPENAI,3,1.0,0.9999993642171224,variaveis laboratoriais,variaveis laboratoriais,0.9999994039535522
INTRA,nhanes_demographics.demo_j,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993840853373,cidadania e imigracao,cidadania e imigracao,0.9999992847442627
INTRA,nhanes_demographics.demo_j,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993840853373,perfil demografico,perfil demografico,0.9999994039535522
INTRA,nhanes_demographics.demo_j,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993840853373,status socioeconomico,status socioeconomico,0.999999463558197
INTRA,nhanes_demographics.demo_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993840853373,cidadania e imigracao,cidadania e imigracao,0.9999992847442627
INTRA,nhanes_demographics.demo_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993840853373,perfil demografico,perfil demografico,0.9999994039535522
INTRA,nhanes_demographics.demo_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993840853373,status socioeconomico,status socioeconomico,0.999999463558197
INTRA,nhanes_demographics.demo_j,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993840853373,cidadania e imigracao,cidadania e imigracao,0.9999992847442627
INTRA,nhanes_demographics.demo_j,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993840853373,perfil demografico,perfil demografico,0.9999994039535522
INTRA,nhanes_demographics.demo_j,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993840853373,status socioeconomico,status socioeconomico,0.999999463558197
INTRA,nhanes_demographics.demo_j,GEMINI,1,GEMINI,2,1.0,0.9999997218449911,metodologia da pesquisa,metodologia da pesquisa,0.9999998807907104
INTRA,nhanes_demographics.demo_j,GEMINI,1,GEMINI,2,1.0,0.9999997218449911,perfil sociodemografico,perfil sociodemografico,0.9999997019767761
INTRA,nhanes_demographics.demo_j,GEMINI,1,GEMINI,2,1.0,0.9999997218449911,renda e pobreza familiar,renda e pobreza familiar,0.9999995827674866
INTRA,nhanes_demographics.demo_j,GEMINI,1,GEMINI,3,1.0,0.9999997218449911,metodologia da pesquisa,metodologia da pesquisa,0.9999998807907104
INTRA,nhanes_demographics.demo_j,GEMINI,1,GEMINI,3,1.0,0.9999997218449911,perfil sociodemografico,perfil sociodemografico,0.9999997019767761
INTRA,nhanes_demographics.demo_j,GEMINI,1,GEMINI,3,1.0,0.9999997218449911,renda e pobreza familiar,renda e pobreza familiar,0.9999995827674866
INTRA,nhanes_demographics.demo_j,GEMINI,2,GEMINI,3,1.0,0.9999997218449911,metodologia da pesquisa,metodologia da pesquisa,0.9999998807907104
INTRA,nhanes_demographics.demo_j,GEMINI,2,GEMINI,3,1.0,0.9999997218449911,perfil sociodemografico,perfil sociodemografico,0.9999997019767761
INTRA,nhanes_demographics.demo_j,GEMINI,2,GEMINI,3,1.0,0.9999997218449911,renda e pobreza familiar,renda e pobreza familiar,0.9999995827674866
INTRA,nhanes_demographics.demo_j,MISTRAL,1,MISTRAL,2,1.0,0.9999997019767761,demografia populacional,demografia populacional,0.999999463558197
INTRA,nhanes_demographics.demo_j,MISTRAL,1,MISTRAL,2,1.0,0.9999997019767761,etnia e origem,etnia e origem,0.9999995231628418
INTRA,nhanes_demographics.demo_j,MISTRAL,1,MISTRAL,2,1.0,0.9999997019767761,idade e genero,idade e genero,1.0000001192092896
INTRA,nhanes_demographics.demo_j,MISTRAL,1,MISTRAL,3,1.0,0.9999997019767761,demografia populacional,demografia populacional,0.999999463558197
INTRA,nhanes_demographics.demo_j,MISTRAL,1,MISTRAL,3,1.0,0.9999997019767761,etnia e origem,etnia e origem,0.9999995231628418
INTRA,nhanes_demographics.demo_j,MISTRAL,1,MISTRAL,3,1.0,0.9999997019767761,idade e genero,idade e genero,1.0000001192092896
INTRA,nhanes_demographics.demo_j,MISTRAL,2,MISTRAL,3,1.0,0.9999997019767761,demografia populacional,demografia populacional,0.999999463558197
INTRA,nhanes_demographics.demo_j,MISTRAL,2,MISTRAL,3,1.0,0.9999997019767761,etnia e origem,etnia e origem,0.9999995231628418
INTRA,nhanes_demographics.demo_j,MISTRAL,2,MISTRAL,3,1.0,0.9999997019767761,idade e genero,idade e genero,1.0000001192092896
INTRA,nhanes_demographics.demo_j,OPENAI,1,OPENAI,2,1.0,0.9999993840853373,demografia,demografia,0.9999993443489075
INTRA,nhanes_demographics.demo_j,OPENAI,1,OPENAI,2,1.0,0.9999993840853373,genero,genero,0.9999996423721313
INTRA,nhanes_demographics.demo_j,OPENAI,1,OPENAI,2,1.0,0.9999993840853373,idade,idade,0.9999991655349731
INTRA,nhanes_demographics.demo_j,OPENAI,1,OPENAI,3,1.0,0.9999993840853373,demografia,demografia,0.9999993443489075
INTRA,nhanes_demographics.demo_j,OPENAI,1,OPENAI,3,1.0,0.9999993840853373,genero,genero,0.9999996423721313
INTRA,nhanes_demographics.demo_j,OPENAI,1,OPENAI,3,1.0,0.9999993840853373,idade,idade,0.9999991655349731
INTRA,nhanes_demographics.demo_j,OPENAI,2,OPENAI,3,1.0,0.9999993840853373,demografia,demografia,0.9999993443489075
INTRA,nhanes_demographics.demo_j,OPENAI,2,OPENAI,3,1.0,0.9999993840853373,genero,genero,0.9999996423721313
INTRA,nhanes_demographics.demo_j,OPENAI,2,OPENAI,3,1.0,0.9999993840853373,idade,idade,0.9999991655349731
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.8658051093419393,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.8658051093419393,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.8658051093419393,pesquisa dietetica,recordatorio dietetico,0.5974164605140686
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993046124777,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993046124777,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993046124777,pesquisa dietetica,pesquisa dietetica,0.9999990463256836
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.8658051093419393,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.8658051093419393,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr1iff_j,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.8658051093419393,recordatorio dietetico,pesquisa dietetica,0.5974164605140686
INTRA,nhanes_dietary.dr1iff_j,GEMINI,1,GEMINI,2,1.0,0.9999993840853373,analise de composicao de alimentos,analise de composicao de alimentos,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,GEMINI,1,GEMINI,2,1.0,0.9999993840853373,ingestao de nutrientes por alimento,ingestao de nutrientes por alimento,0.9999996423721313
INTRA,nhanes_dietary.dr1iff_j,GEMINI,1,GEMINI,2,1.0,0.9999993840853373,padroes de consumo alimentar,padroes de consumo alimentar,0.9999989867210388
INTRA,nhanes_dietary.dr1iff_j,GEMINI,1,GEMINI,3,1.0,0.9999993840853373,analise de composicao de alimentos,analise de composicao de alimentos,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,GEMINI,1,GEMINI,3,1.0,0.9999993840853373,ingestao de nutrientes por alimento,ingestao de nutrientes por alimento,0.9999996423721313
INTRA,nhanes_dietary.dr1iff_j,GEMINI,1,GEMINI,3,1.0,0.9999993840853373,padroes de consumo alimentar,padroes de consumo alimentar,0.9999989867210388
INTRA,nhanes_dietary.dr1iff_j,GEMINI,2,GEMINI,3,1.0,0.9999993840853373,analise de composicao de alimentos,analise de composicao de alimentos,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,GEMINI,2,GEMINI,3,1.0,0.9999993840853373,ingestao de nutrientes por alimento,ingestao de nutrientes por alimento,0.9999996423721313
INTRA,nhanes_dietary.dr1iff_j,GEMINI,2,GEMINI,3,1.0,0.9999993840853373,padroes de consumo alimentar,padroes de consumo alimentar,0.9999989867210388
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,1,MISTRAL,2,1.0,0.9999995231628418,consumo diario de nutrientes,consumo diario de nutrientes,0.9999996423721313
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,1,MISTRAL,2,1.0,0.9999995231628418,ingestao de alimentos por linha,ingestao de alimentos por linha,0.9999994039535522
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,1,MISTRAL,2,1.0,0.9999995231628418,peso dietetico individual,peso dietetico individual,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,1,MISTRAL,3,1.0,0.9999995231628418,consumo diario de nutrientes,consumo diario de nutrientes,0.9999996423721313
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,1,MISTRAL,3,1.0,0.9999995231628418,ingestao de alimentos por linha,ingestao de alimentos por linha,0.9999994039535522
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,1,MISTRAL,3,1.0,0.9999995231628418,peso dietetico individual,peso dietetico individual,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,2,MISTRAL,3,1.0,0.9999995231628418,consumo diario de nutrientes,consumo diario de nutrientes,0.9999996423721313
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,2,MISTRAL,3,1.0,0.9999995231628418,ingestao de alimentos por linha,ingestao de alimentos por linha,0.9999994039535522
INTRA,nhanes_dietary.dr1iff_j,MISTRAL,2,MISTRAL,3,1.0,0.9999995231628418,peso dietetico individual,peso dietetico individual,0.9999995231628418
INTRA,nhanes_dietary.dr1iff_j,OPENAI,1,OPENAI,2,1.0,0.9999993046124777,dados dieteticos,dados dieteticos,0.9999992847442627
INTRA,nhanes_dietary.dr1iff_j,OPENAI,1,OPENAI,2,1.0,0.9999993046124777,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr1iff_j,OPENAI,1,OPENAI,2,1.0,0.9999993046124777,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr1iff_j,OPENAI,1,OPENAI,3,1.0,0.9999993046124777,dados dieteticos,dados dieteticos,0.9999992847442627
INTRA,nhanes_dietary.dr1iff_j,OPENAI,1,OPENAI,3,1.0,0.9999993046124777,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr1iff_j,OPENAI,1,OPENAI,3,1.0,0.9999993046124777,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr1iff_j,OPENAI,2,OPENAI,3,1.0,0.9999993046124777,dados dieteticos,dados dieteticos,0.9999992847442627
INTRA,nhanes_dietary.dr1iff_j,OPENAI,2,OPENAI,3,1.0,0.9999993046124777,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr1iff_j,OPENAI,2,OPENAI,3,1.0,0.9999993046124777,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,1,DEEPSEEK,2,0.0,0.5717853506406149,consumo alimentar,consumo de alimentos,0.8834052681922913
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,1,DEEPSEEK,2,0.0,0.5717853506406149,dieta e saude,nutrientes dieteticos,0.46611297130584717
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,1,DEEPSEEK,2,0.0,0.5717853506406149,ingestao de nutrientes,ingestao alimentar,0.8319507837295532
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999990860621134,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999990860621134,dieta e saude,dieta e saude,0.9999983906745911
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999990860621134,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,2,DEEPSEEK,3,0.0,0.5717853506406149,consumo de alimentos,consumo alimentar,0.8834052681922913
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,2,DEEPSEEK,3,0.0,0.5717853506406149,ingestao alimentar,ingestao de nutrientes,0.8319507837295532
INTRA,nhanes_dietary.dr1tot_j,DEEPSEEK,2,DEEPSEEK,3,0.0,0.5717853506406149,nutrientes dieteticos,dieta e saude,0.46611297130584717
INTRA,nhanes_dietary.dr1tot_j,GEMINI,1,GEMINI,2,1.0,0.9999995628992716,analise de macronutrientes,analise de macronutrientes,0.9999995827674866
INTRA,nhanes_dietary.dr1tot_j,GEMINI,1,GEMINI,2,1.0,0.9999995628992716,consumo de vitaminas e minerais,consumo de vitaminas e minerais,0.9999996423721313
INTRA,nhanes_dietary.dr1tot_j,GEMINI,1,GEMINI,2,1.0,0.9999995628992716,ingestao total de nutrientes,ingestao total de nutrientes,0.999999463558197
INTRA,nhanes_dietary.dr1tot_j,GEMINI,1,GEMINI,3,0.3333333333333333,0.8013461629549662,analise de macronutrientes,analise de acidos graxos,0.7199020385742188
INTRA,nhanes_dietary.dr1tot_j,GEMINI,1,GEMINI,3,0.3333333333333333,0.8013461629549662,consumo de vitaminas e minerais,consumo de suplementos dieteticos,0.6841369867324829
INTRA,nhanes_dietary.dr1tot_j,GEMINI,1,GEMINI,3,0.3333333333333333,0.8013461629549662,ingestao total de nutrientes,ingestao total de nutrientes,0.999999463558197
INTRA,nhanes_dietary.dr1tot_j,GEMINI,2,GEMINI,3,0.3333333333333333,0.8013461629549662,analise de macronutrientes,analise de acidos graxos,0.7199020385742188
INTRA,nhanes_dietary.dr1tot_j,GEMINI,2,GEMINI,3,0.3333333333333333,0.8013461629549662,consumo de vitaminas e minerais,consumo de suplementos dieteticos,0.6841369867324829
INTRA,nhanes_dietary.dr1tot_j,GEMINI,2,GEMINI,3,0.3333333333333333,0.8013461629549662,ingestao total de nutrientes,ingestao total de nutrientes,0.999999463558197
INTRA,nhanes_dietary.dr1tot_j,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.6666662693023682,avaliacao de dieta,avaliacao de dieta,0.9999992847442627
INTRA,nhanes_dietary.dr1tot_j,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.6666662693023682,consumo nutricional diario,consumo nutricional diario,0.9999995231628418
INTRA,nhanes_dietary.dr1tot_j,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.6666662693023682,ingestao de vitaminas,pesos dieteticos,0.39555710554122925
INTRA,nhanes_dietary.dr1tot_j,OPENAI,1,OPENAI,2,0.6666666666666666,0.8725953499476115,consumo alimentar,ingestao de calorias,0.6177874803543091
INTRA,nhanes_dietary.dr1tot_j,OPENAI,1,OPENAI,2,0.6666666666666666,0.8725953499476115,dieta,dieta,0.9999992847442627
INTRA,nhanes_dietary.dr1tot_j,OPENAI,1,OPENAI,2,0.6666666666666666,0.8725953499476115,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr1tot_j,OPENAI,1,OPENAI,3,1.0,0.9999993642171224,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr1tot_j,OPENAI,1,OPENAI,3,1.0,0.9999993642171224,dieta,dieta,0.9999992847442627
INTRA,nhanes_dietary.dr1tot_j,OPENAI,1,OPENAI,3,1.0,0.9999993642171224,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr1tot_j,OPENAI,2,OPENAI,3,0.6666666666666666,0.8725953499476115,dieta,dieta,0.9999992847442627
INTRA,nhanes_dietary.dr1tot_j,OPENAI,2,OPENAI,3,0.6666666666666666,0.8725953499476115,ingestao de calorias,consumo alimentar,0.6177874803543091
INTRA,nhanes_dietary.dr1tot_j,OPENAI,2,OPENAI,3,0.6666666666666666,0.8725953499476115,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993642171224,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993642171224,dieta recordatoria,dieta recordatoria,0.9999992251396179
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993642171224,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993642171224,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993642171224,dieta recordatoria,dieta recordatoria,0.9999992251396179
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993642171224,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993642171224,consumo alimentar,consumo alimentar,0.9999995231628418
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993642171224,dieta recordatoria,dieta recordatoria,0.9999992251396179
INTRA,nhanes_dietary.dr2iff_j,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993642171224,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,GEMINI,1,GEMINI,2,1.0,0.9999993840853373,analise de dieta,analise de dieta,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,GEMINI,1,GEMINI,2,1.0,0.9999993840853373,composicao de alimentos,composicao de alimentos,0.999999463558197
INTRA,nhanes_dietary.dr2iff_j,GEMINI,1,GEMINI,2,1.0,0.9999993840853373,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,GEMINI,1,GEMINI,3,0.6666666666666666,0.8883408506711324,analise de dieta,analise de acidos graxos,0.6650237441062927
INTRA,nhanes_dietary.dr2iff_j,GEMINI,1,GEMINI,3,0.6666666666666666,0.8883408506711324,composicao de alimentos,composicao de alimentos,0.999999463558197
INTRA,nhanes_dietary.dr2iff_j,GEMINI,1,GEMINI,3,0.6666666666666666,0.8883408506711324,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,GEMINI,2,GEMINI,3,0.6666666666666666,0.8883408506711324,analise de dieta,analise de acidos graxos,0.6650237441062927
INTRA,nhanes_dietary.dr2iff_j,GEMINI,2,GEMINI,3,0.6666666666666666,0.8883408506711324,composicao de alimentos,composicao de alimentos,0.999999463558197
INTRA,nhanes_dietary.dr2iff_j,GEMINI,2,GEMINI,3,0.6666666666666666,0.8883408506711324,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.585024893283844,composicao de refeicoes,peso dietetico,0.3905409574508667
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.585024893283844,consumo diario de nutrientes,consumo diario de nutrientes,0.9999996423721313
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.585024893283844,ingestao de vitaminas,ingestao de alimentos,0.7550750374794006
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,1,MISTRAL,3,0.6666666666666666,0.9383911689122518,composicao de refeicoes,composicao de refeicoes,0.999998927116394
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,1,MISTRAL,3,0.6666666666666666,0.9383911689122518,consumo diario de nutrientes,consumo nutricional diario,0.8151755332946777
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,1,MISTRAL,3,0.6666666666666666,0.9383911689122518,ingestao de vitaminas,ingestao de vitaminas,0.9999990463256836
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,2,MISTRAL,3,0.0,0.5234168569246928,consumo diario de nutrientes,consumo nutricional diario,0.8151755332946777
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,2,MISTRAL,3,0.0,0.5234168569246928,ingestao de alimentos,ingestao de vitaminas,0.7550750374794006
INTRA,nhanes_dietary.dr2iff_j,MISTRAL,2,MISTRAL,3,0.0,0.5234168569246928,peso dietetico,composicao de refeicoes,0.3905409574508667
INTRA,nhanes_dietary.dr2iff_j,OPENAI,1,OPENAI,2,0.6666666666666666,0.8796078761418661,dieta,dados dieteticos,0.638824999332428
INTRA,nhanes_dietary.dr2iff_j,OPENAI,1,OPENAI,2,0.6666666666666666,0.8796078761418661,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,OPENAI,1,OPENAI,2,0.6666666666666666,0.8796078761418661,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr2iff_j,OPENAI,1,OPENAI,3,1.0,0.9999993046124777,dieta,dieta,0.9999992847442627
INTRA,nhanes_dietary.dr2iff_j,OPENAI,1,OPENAI,3,1.0,0.9999993046124777,ingestao de nutrientes,ingestao de nutrientes,0.9999993443489075
INTRA,nhanes_dietary.dr2iff_j,OPENAI,1,OPENAI,3,1.0,0.9999993046124777,nutricao,nutricao,0.9999992847442627
INTRA,nhanes_dietary.dr2iff_j,OPENAI,2,OPENAI,3,0.6666666666666666,0.8796078761418661,dados dieteticos,dieta,0.638824999332428
