LLM_Model,Tabela,Variante_A,Variante_B,Comparacao,Runs_Comparados,HardDice_mean,SoftDice_mean,TokensIn_A_mean,TokensIn_B_mean,Delta_TokensIn,RQ
OPENAI,nhanes_laboratory.ghb_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.8968276381492615,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_laboratory.hepa_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.8743157386779785,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ins_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.9159357746442159,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_laboratory.phthte_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.6011126240094503,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ssuvcm_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,1.0,0.999999205271403,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_laboratory.uio_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.7674680352210999,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vic_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.560582439104716,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vid_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,1.0,0.9999994436899821,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.alq_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.33333297570546466,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.dpq_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,1.0,0.9999993443489075,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.hsq_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.7628048658370972,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.puqmec_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.6666659514109293,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.smqshs_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,1.0,0.9999990860621134,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.whq_j,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.562969426314036,55275.0,26668.0,28607.0,P1_isolated_effects
OPENAI,nhanes_demographics.demo_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.5895268122355143,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds1tot_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993244806925,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds2ids_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.4688177704811096,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds2tot_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.7490787506103516,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_dietary.dsqids_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.5190751353899637,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_dietary.dsqtot_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.7066898147265116,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_examination.bmx_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.6666661699612936,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_examination.bpx_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.9577540556589762,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_examination.bpxo_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999995628992716,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.cbc_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993244806925,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.fastqx_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.6666661103566488,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ghb_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999992251396179,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.hepa_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993244806925,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ins_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.9159357746442159,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.phthte_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.6011126240094503,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ssuvcm_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.9159357746442159,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.uio_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.49199249347050983,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vic_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.49440234899520874,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vid_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.9581159551938375,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.alq_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999988873799642,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.dpq_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993443489075,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.hsq_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.7628048658370972,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.puqmec_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.9102314909299215,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.smqshs_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999990860621134,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.whq_j,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.6666659116744995,61986.0,26668.0,35318.0,P1_isolated_effects
OPENAI,nhanes_demographics.demo_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.9118995070457458,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds1tot_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999993244806925,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds2ids_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.4688177704811096,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds2tot_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.8801582058270773,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_dietary.dsqids_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.691235621770223,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_dietary.dsqtot_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.6986215114593506,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_examination.bmx_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666661699612936,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_examination.bpx_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.5129569371541342,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_examination.bpxo_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999995628992716,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.cbc_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.7262797156969706,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.fastqx_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666661103566488,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ghb_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999992251396179,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.hepa_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999993244806925,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ins_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.8747789661089579,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.phthte_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.5591133832931519,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ssuvcm_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.9159357746442159,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.uio_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8269926309585571,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vic_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.5312896569569906,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vid_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.4424036145210266,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.alq_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.33333297570546466,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.dpq_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999993443489075,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.hsq_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.7628048658370972,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.puqmec_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.7469876607259115,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.smqshs_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999990860621134,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.whq_j,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.33333297570546466,62623.0,26668.0,35955.0,P1_isolated_effects
OPENAI,nhanes_demographics.demo_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.8244718710581461,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds1tot_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999993244806925,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds2ids_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6059816082318624,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_dietary.ds2tot_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.8801582058270773,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_dietary.dsqids_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.582702100276947,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_dietary.dsqtot_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6926932136217753,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_examination.bmx_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666661699612936,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_examination.bpx_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9577540556589762,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_examination.bpxo_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999995628992716,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.cbc_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.8347804745038351,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.fastqx_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999991854031881,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ghb_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999992251396179,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.hepa_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999993244806925,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ins_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.999999205271403,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.phthte_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.5936964352925619,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.ssuvcm_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666661302248637,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.uio_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666662494341532,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vic_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6805051962534586,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_laboratory.vid_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.4949212869008382,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.alq_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999988873799642,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.dpq_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999993443489075,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.hsq_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.7628048658370972,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.puqmec_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9340240160624186,44387.0,26668.0,17719.0,P1_isolated_effects
OPENAI,nhanes_questionnaire.smqshs_j,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999990860621134,44387.0,26668.0,17719.0,P1_isolated_effects
