Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
frequencia de consumo alimentar,consumo de nutrientes,1,nhanes_dietary.dsqids_j,1
frequencia de consumo alimentar,consumo total de nutrientes,1,nhanes_dietary.ds1tot_j,1
frequencia de consumo alimentar,frequencia alimentar,1,nhanes_questionnaire.cbq_j,1
frequencia de consumo alimentar,frequencia de consumo,2,nhanes_questionnaire.alq_j; nhanes_questionnaire.duq_j,2
frequencia de consumo alimentar,frequencia de consumo alimentar,1,nhanes_questionnaire.dbq_j,1
frequencia de consumo alimentar,frequencia de consumo de alimentos,1,nhanes_questionnaire.fsq_j,1
frequencia de consumo alimentar,horario de consumo,1,nhanes_laboratory.fastqx_j,1
frequencia de consumo alimentar,ingestao de nutrientes,9,nhanes_dietary.dr1iff_j; nhanes_dietary.dr1tot_j; nhanes_dietary.dr2iff_j; nhanes_dietary.dr2tot_j; nhanes_dietary.ds1ids_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2ids_j; nhanes_dietary.ds2tot_j,8
frequencia de consumo alimentar,ingestao de nutrientes diarios,1,nhanes_dietary.dr2tot_j,1
frequencia de consumo alimentar,ingestao de nutrientes por alimento,1,nhanes_dietary.dr1iff_j,1
frequencia de consumo alimentar,ingestao total de nutrientes,1,nhanes_dietary.dr1tot_j,1
frequencia de consumo alimentar,padroes de consumo alimentar,2,nhanes_dietary.dr1iff_j; nhanes_questionnaire.cbqpfc_j,2
colesterol total serico,carotenoides sericos,1,nhanes_laboratory.vitaec_j,1
colesterol total serico,colesterol ldl,2,nhanes_laboratory.trigly_j,1
colesterol total serico,colesterol total,1,nhanes_laboratory.tchol_j,1
colesterol total serico,colesterol total (si),1,nhanes_laboratory.tchol_j,1
colesterol total serico,colesterol total serico,1,nhanes_laboratory.tchol_j,1
colesterol total serico,cotinina serica,1,nhanes_laboratory.cot_j,1
colesterol total serico,ferritina serica,3,nhanes_laboratory.fertin_j; nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,3
colesterol total serico,ferro serico,1,nhanes_laboratory.fetib_j,1
colesterol total serico,folato eritrocitario,1,nhanes_laboratory.folate_j,1
colesterol total serico,hdl colesterol,1,nhanes_laboratory.hdl_j,1
colesterol total serico,hematocrito,1,nhanes_laboratory.cot_j,1
colesterol total serico,insulina serica,1,nhanes_laboratory.ins_j,1
colesterol total serico,lipidios sanguineos,1,nhanes_laboratory.trigly_j,1
colesterol total serico,lipoproteina de alta densidade,1,nhanes_laboratory.hdl_j,1
colesterol total serico,perfil bioquimico serico,1,nhanes_laboratory.biopro_j,1
colesterol total serico,perfil lipidico,1,nhanes_laboratory.hdl_j,1
colesterol total serico,pfas sericos,1,nhanes_laboratory.pfas_j,1
colesterol total serico,proteina c-reativa,1,nhanes_laboratory.hscrp_j,1
colesterol total serico,proteina c-reativa de alta sensibilidade,1,nhanes_laboratory.hscrp_j,1
colesterol total serico,ssagp serico,1,nhanes_laboratory.ssagp_j,1
colesterol total serico,transferrina serica,1,nhanes_laboratory.tfr_j,1
colesterol total serico,triglicerideos sericos,1,nhanes_laboratory.trigly_j,1
colesterol total serico,vitamina c serica,1,nhanes_laboratory.vic_j,1
colesterol total serico,vitamina d serica,1,nhanes_laboratory.vid_j,1
colesterol total serico,vitamina e serica,1,nhanes_laboratory.vid_j,1
colesterol total serico,vitaminas sericas,1,nhanes_laboratory.vitaec_j,1
ingestao de nutrientes por suplementos,composicao de alimentos,1,nhanes_dietary.dr2iff_j,1
ingestao de nutrientes por suplementos,composicao de vitaminas e minerais,1,nhanes_dietary.ds2ids_j,1
ingestao de nutrientes por suplementos,composicao nutricional de suplementos,1,nhanes_dietary.ds1ids_j,1
ingestao de nutrientes por suplementos,consumo de suplementos dieteticos,2,nhanes_dietary.ds2ids_j; nhanes_dietary.dsqids_j,2
ingestao de nutrientes por suplementos,consumo de suplementos minerais,1,nhanes_dietary.dsqtot_j,1
ingestao de nutrientes por suplementos,consumo de suplementos vitaminicos,1,nhanes_dietary.dsqtot_j,1
ingestao de nutrientes por suplementos,consumo de vitaminas e minerais,4,nhanes_dietary.dr1tot_j; nhanes_dietary.dr2tot_j; nhanes_dietary.ds1ids_j; nhanes_dietary.ds2tot_j,4
ingestao de nutrientes por suplementos,deficiencia de vitaminas,1,nhanes_laboratory.vid_j,1
ingestao de nutrientes por suplementos,frequencia de uso de vitaminas,1,nhanes_dietary.dsqids_j,1
ingestao de nutrientes por suplementos,ingestao de nutrientes de suplementos,1,nhanes_dietary.dsqids_j,1
ingestao de nutrientes por suplementos,ingestao de nutrientes por suplemento,1,nhanes_dietary.ds2ids_j,1
ingestao de nutrientes por suplementos,ingestao de nutrientes por suplementos,1,nhanes_dietary.dsqtot_j,1
ingestao de nutrientes por suplementos,ingestao de suplementos dieteticos,3,nhanes_dietary.ds1ids_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2tot_j,3
ingestao de nutrientes por suplementos,nutrientes totais,1,nhanes_dietary.dsqtot_j,1
ingestao de nutrientes por suplementos,suplementos alimentares,1,nhanes_questionnaire.inq_j,1
ingestao de nutrientes por suplementos,suplementos dieteticos,6,nhanes_dietary.ds1ids_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2ids_j; nhanes_dietary.ds2tot_j; nhanes_dietary.dsqids_j; nhanes_dietary.dsqtot_j,6
densidade ossea,analise da densitometria ossea,1,nhanes_examination.dxxfem_j,1
densidade ossea,analise de composicao corporal,2,nhanes_examination.auxwbr_j; nhanes_examination.dxxag_j,2
densidade ossea,analise de varredura dxa,1,nhanes_examination.dxxspn_j,1
densidade ossea,composicao corporal,4,nhanes_examination.bmx_j; nhanes_examination.dxx_j; nhanes_examination.dxxag_j,3
densidade ossea,composicao corporal por dxa,1,nhanes_examination.dxxfem_j,1
densidade ossea,composicao mineral do femur,1,nhanes_examination.dxxfem_j,1
densidade ossea,conteudo mineral osseo,1,nhanes_examination.dxxspn_j,1
densidade ossea,conteudo mineral osseo lombar,1,nhanes_examination.dxxspn_j,1
densidade ossea,densidade mineral ossea,2,nhanes_examination.dxx_j; nhanes_examination.dxxfem_j,2
densidade ossea,densidade mineral ossea da coluna,1,nhanes_examination.dxxspn_j,1
densidade ossea,densidade ossea,1,nhanes_examination.dxxspn_j,1
densidade ossea,densitometria ossea,1,nhanes_examination.dxx_j,1
densidade ossea,distribuicao de gordura,1,nhanes_examination.dxxag_j,1
densidade ossea,distribuicao de gordura androide/ginoide,1,nhanes_examination.dxxag_j,1
densidade ossea,exame dxa,1,nhanes_examination.dxx_j,1
densidade ossea,fatores de risco de osteoporose,1,nhanes_questionnaire.osq_j,1
densidade ossea,historico de fraturas osseas,1,nhanes_questionnaire.osq_j,1
densidade ossea,medidas da area ossea,1,nhanes_examination.dxxfem_j,1
densidade ossea,medidas de absorciometria,1,nhanes_examination.auxwbr_j,1
densidade ossea,medidas de gordura corporal,1,nhanes_examination.dxx_j,1
densidade ossea,quantificacao de tecido adiposo,1,nhanes_examination.dxxag_j,1
uso de cigarros,biomarcadores tabagismo,1,nhanes_laboratory.cot_j,1
uso de cigarros,cessacao do tabagismo,1,nhanes_questionnaire.smq_j,1
uso de cigarros,composicao do cigarro,1,nhanes_questionnaire.smq_j,1
uso de cigarros,frequencia de fumo,2,nhanes_questionnaire.smqfam_j; nhanes_questionnaire.smqrtu_j,2
uso de cigarros,frequencia de uso de tabaco,1,nhanes_questionnaire.puqmec_j,1
uso de cigarros,habitos de fumar,1,nhanes_questionnaire.smqrtu_j,1
uso de cigarros,habitos de tabagismo,1,nhanes_questionnaire.smq_j,1
uso de cigarros,marcas de cigarros,1,nhanes_questionnaire.smq_j,1
uso de cigarros,numero de cigarros,1,nhanes_questionnaire.smqfam_j,1
uso de cigarros,tabagismo,3,nhanes_questionnaire.smq_j; nhanes_questionnaire.smqrtu_j; nhanes_questionnaire.smqshs_j,3
uso de cigarros,tabagismo familiar,1,nhanes_questionnaire.smqfam_j,1
uso de cigarros,tabagismo no domicilio,1,nhanes_questionnaire.smqfam_j,1
uso de cigarros,uso de aspirina,1,nhanes_questionnaire.rxqasa_j,1
uso de cigarros,uso de cigarros,2,nhanes_questionnaire.smqrtu_j; nhanes_questionnaire.smqshs_j,2
uso de cigarros,uso de drogas,1,nhanes_questionnaire.duq_j,1
uso de cigarros,uso de medicamentos,3,nhanes_questionnaire.bpq_j; nhanes_questionnaire.rxq_rx_j; nhanes_questionnaire.rxqasa_j,3
uso de cigarros,uso de medicamentos prescritos,1,nhanes_questionnaire.rxq_rx_j,1
uso de cigarros,uso de produtos de tabaco,1,nhanes_questionnaire.puqmec_j,1
uso de cigarros,uso de tabaco,1,nhanes_questionnaire.smqrtu_j,1
questionario de saude,questionario de comportamento alimentar,3,nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.cbqpfc_j; nhanes_questionnaire.dbq_j,3
questionario de saude,questionario de condicoes medicas,1,nhanes_questionnaire.mcq_j,1
questionario de saude,questionario de depressao,1,nhanes_questionnaire.dpq_j,1
questionario de saude,questionario de dermatologia,1,nhanes_questionnaire.dlq_j,1
questionario de saude,questionario de doenca cardiovascular,1,nhanes_questionnaire.cdq_j,1
questionario de saude,questionario de osteoporose,1,nhanes_questionnaire.osq_j,1
questionario de saude,questionario de pressao arterial,1,nhanes_questionnaire.bpq_j,1
questionario de saude,questionario de saude,8,nhanes_questionnaire.acq_j; nhanes_questionnaire.cbqpfc_j; nhanes_questionnaire.cdq_j; nhanes_questionnaire.heq_j; nhanes_questionnaire.hsq_j; nhanes_questionnaire.smqshs_j; nhanes_questionnaire.vtq_j,7
questionario de saude,questionario de saude auditiva,1,nhanes_questionnaire.auq_j,1
questionario de saude,questionario de saude do paciente,1,nhanes_laboratory.fastqx_j,1
questionario de saude,questionario de saude mental,1,nhanes_questionnaire.dpq_j,1
questionario de saude,questionario de saude nhanes,1,nhanes_questionnaire.vtq_j,1
questionario de saude,questionario de saude reprodutiva,1,nhanes_questionnaire.rhq_j,1
questionario de saude,questionario de seguranca alimentar,1,nhanes_questionnaire.fsq_j,1
questionario de saude,questionario de seguro saude,1,nhanes_questionnaire.hiq_j,1
questionario de saude,questionario de urologia,1,nhanes_questionnaire.kiq_u_j,1
sorologia hepatite e,anticorpos hepatite c,1,nhanes_laboratory.hepc_j,1
sorologia hepatite e,anticorpos igg para hepatite e,1,nhanes_laboratory.hepe_j,1
sorologia hepatite e,anticorpos igm para hepatite e,1,nhanes_laboratory.hepe_j,1
sorologia hepatite e,antigeno de superficie da hepatite b,1,nhanes_laboratory.hepb_s_j,1
sorologia hepatite e,co-infeccao de hepatite b e d,1,nhanes_laboratory.hepbd_j,1
sorologia hepatite e,genotipagem de hepatite c,1,nhanes_laboratory.hepc_j,1
sorologia hepatite e,genotipo hepatite c,1,nhanes_laboratory.hepc_j,1
sorologia hepatite e,hepatite,1,nhanes_questionnaire.heq_j,1
sorologia hepatite e,hepatite a sorologia,1,nhanes_laboratory.hepa_j,1
sorologia hepatite e,hepatite b e d coinfeccao,1,nhanes_laboratory.hepbd_j,1
sorologia hepatite e,hepatite b sorologia,2,nhanes_laboratory.hepb_s_j; nhanes_laboratory.hepbd_j,2
sorologia hepatite e,hepatite d sorologia,1,nhanes_laboratory.hepbd_j,1
sorologia hepatite e,hepatite e igg,1,nhanes_laboratory.hepe_j,1
sorologia hepatite e,hepatite e igm,1,nhanes_laboratory.hepe_j,1
sorologia hepatite e,marcadores sorologicos de hepatite b,1,nhanes_laboratory.hepbd_j,1
sorologia hepatite e,resultados de anticorpos hepatite e,1,nhanes_laboratory.hepe_j,1
sorologia hepatite e,resultados de teste de hepatite b,1,nhanes_laboratory.hepb_s_j,1
sorologia hepatite e,resultados de testes de hepatite c,1,nhanes_laboratory.hepc_j,1
sorologia hepatite e,resultados do teste de hepatite a,1,nhanes_laboratory.hepa_j,1
sorologia hepatite e,sorologia hepatite c,1,nhanes_laboratory.hepc_j,1
sorologia hepatite e,sorologia hepatite e,1,nhanes_laboratory.hepe_j,1
sorologia hepatite e,sorologia para hepatite a,1,nhanes_laboratory.hepa_j,1
sorologia hepatite e,teste de anticorpos da hepatite d,1,nhanes_laboratory.hepbd_j,1
exame auditivo,admitancia acustica,1,nhanes_examination.auxtym_j,1
exame auditivo,audiometria,4,nhanes_examination.aux_j; nhanes_examination.auxar_j; nhanes_examination.auxtym_j; nhanes_examination.auxwbr_j,4
exame auditivo,avaliacao auditiva,1,nhanes_examination.aux_j,1
exame auditivo,avaliacao de campo visual,1,nhanes_examination.lux_j,1
exame auditivo,exame auditivo,2,nhanes_examination.aux_j; nhanes_examination.auxar_j,2
exame auditivo,exame do canal auditivo,1,nhanes_examination.aux_j,1
exame auditivo,limiar auditivo,1,nhanes_examination.auxtym_j,1
exame auditivo,limiares tonais,1,nhanes_examination.auxar_j,1
exame auditivo,medidas de acuidade visual,1,nhanes_examination.lux_j,1
exame auditivo,perda auditiva,3,nhanes_examination.aux_j; nhanes_examination.auxtym_j; nhanes_questionnaire.auq_j,3
exame auditivo,pressao do ouvido medio,1,nhanes_examination.auxtym_j,1
exame auditivo,resposta auditiva,1,nhanes_examination.auxwbr_j,1
exame auditivo,resultados de exame de timpanometria,1,nhanes_examination.auxtym_j,1
exame auditivo,timpanometria,1,nhanes_examination.aux_j,1
exame auditivo,uso de aparelho auditivo,1,nhanes_questionnaire.auq_j,1
exame auditivo,zumbido nos ouvidos,1,nhanes_questionnaire.auq_j,1
niveis de transferrina,capacidade de ligacao do ferro,2,nhanes_laboratory.fetib_j,1
niveis de transferrina,dosagem de folato em hemacias,1,nhanes_laboratory.folate_j,1
niveis de transferrina,dosagem de folato serico,1,nhanes_laboratory.folate_j,1
niveis de transferrina,medicao de tocoferois,1,nhanes_laboratory.vitaec_j,1
niveis de transferrina,medicao de transferrina (si),1,nhanes_laboratory.tfr_j,1
niveis de transferrina,medicao de vitamina d2 e d3,1,nhanes_laboratory.vid_j,1
niveis de transferrina,metabolismo do ferro,2,nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,2
niveis de transferrina,niveis de carotenoides,1,nhanes_laboratory.vitaec_j,1
niveis de transferrina,niveis de cobalto no sangue,1,nhanes_laboratory.crco_j,1
niveis de transferrina,niveis de ferritina,1,nhanes_laboratory.fertin_j,1
niveis de transferrina,niveis de folato,1,nhanes_laboratory.folate_j,1
niveis de transferrina,niveis de globulina ligadora de hormonios sexuais,1,nhanes_laboratory.sstst_j,1
niveis de transferrina,niveis de transferrina,1,nhanes_laboratory.tfr_j,1
niveis de transferrina,niveis de vitamina c,2,nhanes_laboratory.vic_j,1
niveis de transferrina,niveis de vitamina d,1,nhanes_laboratory.vid_j,1
niveis de transferrina,niveis sericos de androstenediona,1,nhanes_laboratory.ssneon_j,1
niveis de transferrina,niveis sericos de hidrocortisona,1,nhanes_laboratory.ssneon_j,1
niveis de transferrina,saturacao de transferrina,1,nhanes_laboratory.fetib_j,1
controle glicemico,analise de glicemia,1,nhanes_laboratory.glu_j,1
controle glicemico,controle glicemico,1,nhanes_laboratory.ghb_j,1
controle glicemico,diabetes,2,nhanes_laboratory.ghb_j; nhanes_questionnaire.diq_j,2
controle glicemico,distribuicao de insulina,1,nhanes_laboratory.ins_j,1
controle glicemico,glicemia,5,nhanes_laboratory.ghb_j; nhanes_laboratory.glu_j; nhanes_laboratory.ihgem_j; nhanes_laboratory.ssglyp_j; nhanes_questionnaire.diq_j,5
controle glicemico,glicemia abaixo do limite de deteccao,1,nhanes_laboratory.ssglyp_j,1
controle glicemico,metabolismo da glicose,1,nhanes_laboratory.glu_j,1
controle glicemico,monitoramento de glicemia e pressao,1,nhanes_questionnaire.diq_j,1
controle glicemico,niveis de glicose no plasma,1,nhanes_laboratory.glu_j,1
controle glicemico,niveis de hemoglobina glicada,1,nhanes_laboratory.ghb_j,1
controle glicemico,niveis de insulina,1,nhanes_laboratory.ins_j,1
controle glicemico,niveis sericos de insulina,1,nhanes_laboratory.ssfr_j,1
controle glicemico,prevalencia de diabetes,1,nhanes_questionnaire.diq_j,1
controle glicemico,risco cardiovascular,1,nhanes_laboratory.hscrp_j,1
controle glicemico,triagem de diabetes,1,nhanes_laboratory.ghb_j,1
pesquisa nhanes,analise laboratorial nhanes,1,nhanes_laboratory.ethox_j,1
pesquisa nhanes,catalogo nhanes,1,nhanes_admin.load_catalog,1
pesquisa nhanes,dados da pesquisa nhanes,1,nhanes_laboratory.ins_j,1
pesquisa nhanes,dados de inquerito nutricional,1,nhanes_questionnaire.fsq_j,1
pesquisa nhanes,dados laboratoriais nhanes,4,nhanes_laboratory.hepa_j; nhanes_laboratory.hepb_s_j; nhanes_laboratory.hepc_j; nhanes_laboratory.ssagp_j,4
pesquisa nhanes,inquerito laboratorial nhanes,1,nhanes_laboratory.hepb_s_j,1
pesquisa nhanes,metadados da pesquisa nhanes,1,nhanes_admin.load_catalog,1
pesquisa nhanes,pesos amostrais nhanes,1,nhanes_laboratory.ssagp_j,1
pesquisa nhanes,pesquisa de saude (nhanes),1,nhanes_questionnaire.paqy_j,1
pesquisa nhanes,pesquisa dietetica nhanes,1,nhanes_dietary.ds1ids_j,1
pesquisa nhanes,pesquisa laboratorial nhanes,2,nhanes_laboratory.ethox_j; nhanes_laboratory.uio_j,2
pesquisa nhanes,pesquisa nhanes,3,nhanes_dietary.ds2ids_j; nhanes_laboratory.ucm_j; nhanes_laboratory.uhg_j,3
pesquisa nhanes,respostas de pesquisa nhanes,1,nhanes_questionnaire.cbqpfa_j,1
pesquisa nhanes,resultados de laboratorio nhanes,1,nhanes_laboratory.cmv_j,1
condicoes de saude,acesso a cuidados de saude,1,nhanes_questionnaire.huq_j,1
condicoes de saude,condicoes cronicas,2,nhanes_questionnaire.ecq_j; nhanes_questionnaire.mcq_j,2
condicoes de saude,condicoes de saude,1,nhanes_questionnaire.acq_j,1
condicoes de saude,condicoes de saude associadas,1,nhanes_questionnaire.rxq_rx_j,1
condicoes de saude,condicoes medicas,1,nhanes_questionnaire.ecq_j,1
condicoes de saude,condicoes renais,1,nhanes_questionnaire.kiq_u_j,1
condicoes de saude,impacto de condicoes de pele,1,nhanes_questionnaire.dlq_j,1
condicoes de saude,mobilidade e cuidados,1,nhanes_questionnaire.huq_j,1
condicoes de saude,ocupacao e saude,1,nhanes_questionnaire.osq_j,1
condicoes de saude,prevalencia de doencas,1,nhanes_questionnaire.mcq_j,1
condicoes de saude,qualidade de vida,1,nhanes_questionnaire.dlq_j,1
condicoes de saude,sintomas e condicoes,1,nhanes_questionnaire.vtq_j,1
condicoes de saude,tratamento de doencas cronicas,1,nhanes_questionnaire.rxq_rx_j,1
condicoes de saude,uso de servicos de saude,3,nhanes_questionnaire.acq_j; nhanes_questionnaire.hsq_j; nhanes_questionnaire.kiq_u_j,3
condicoes de saude,utilizacao de servicos de saude,2,nhanes_questionnaire.huq_j,1
biomarcadores urinarios,albumina urinaria,1,nhanes_laboratory.alb_cr_j,1
biomarcadores urinarios,analise de biomarcadores urinarios,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,biomarcadores urinarios,1,nhanes_laboratory.ucot_j,1
biomarcadores urinarios,creatinina urinaria,1,nhanes_laboratory.alb_cr_j,1
biomarcadores urinarios,fluxo urinario,1,nhanes_laboratory.ucflow_j,1
biomarcadores urinarios,ftalatos urinarios,1,nhanes_laboratory.phthte_j,1
biomarcadores urinarios,iodo urinario,1,nhanes_laboratory.uio_j,1
biomarcadores urinarios,mercury urinario,1,nhanes_laboratory.uhg_j,1
biomarcadores urinarios,metais urinarios,1,nhanes_laboratory.um_j,1
biomarcadores urinarios,perfil urinario de nitrato,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,perfil urinario de perclorato,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,perfil urinario de tiocianato,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,resultado laboratorial urina,1,nhanes_laboratory.ucpreg_j,1
biomarcadores urinarios,taxa de fluxo urinario,1,nhanes_laboratory.ucflow_j,1
biomarcadores urinarios,ucm urinario,1,nhanes_laboratory.ucm_j,1
biomarcadores urinarios,uso de acido urico,1,nhanes_laboratory.utas_j,1
biomarcadores urinarios,volume de urina,1,nhanes_laboratory.ucflow_j,1
biomarcadores urinarios,volume urinario,1,nhanes_laboratory.ucflow_j,1
frequencia de atividade fisica,atividade fisica,2,nhanes_questionnaire.paq_j; nhanes_questionnaire.paqy_j,2
frequencia de atividade fisica,avaliacao de dificuldade fisica,1,nhanes_questionnaire.pfq_j,1
frequencia de atividade fisica,dados de actigrafia,1,nhanes_examination.lux_j,1
frequencia de atividade fisica,duracao de atividades fisicas,1,nhanes_questionnaire.paq_j,1
frequencia de atividade fisica,frequencia cardiaca,1,nhanes_examination.bpx_j,1
frequencia de atividade fisica,frequencia de atividade fisica,2,nhanes_questionnaire.deq_j; nhanes_questionnaire.paq_j,2
frequencia de atividade fisica,frequencia de atividades fisicas,1,nhanes_questionnaire.paq_j,1
frequencia de atividade fisica,frequencia de exercicio,1,nhanes_questionnaire.paqy_j,1
frequencia de atividade fisica,funcionamento fisico,1,nhanes_questionnaire.pfq_j,1
frequencia de atividade fisica,intensidade de atividade,1,nhanes_questionnaire.paqy_j,1
frequencia de atividade fisica,intensidade de atividade fisica,1,nhanes_questionnaire.deq_j,1
frequencia de atividade fisica,limitacoes de atividade,1,nhanes_questionnaire.pfq_j,1
frequencia de atividade fisica,tempo de atividade diaria,1,nhanes_questionnaire.deq_j,1
frequencia de atividade fisica,tempo de atividade fisica,2,nhanes_questionnaire.deq_j; nhanes_questionnaire.paq_j,2
niveis de albumina urinaria,analise de arsenico na urina,1,nhanes_laboratory.uas_j,1
niveis de albumina urinaria,concentracao de fenois na urina,1,nhanes_laboratory.uphopm_j,1
niveis de albumina urinaria,concentracao de iodo urinario,1,nhanes_laboratory.uio_j,1
niveis de albumina urinaria,concentracao de metais na urina,1,nhanes_laboratory.um_j,1
niveis de albumina urinaria,concentracao urinaria de iodo,1,nhanes_laboratory.uni_j,1
niveis de albumina urinaria,niveis de albumina urinaria,1,nhanes_laboratory.alb_cr_j,1
niveis de albumina urinaria,niveis de arsenico na urina,1,nhanes_laboratory.utas_j,1
niveis de albumina urinaria,niveis de creatinina urinaria,1,nhanes_laboratory.alb_cr_j,1
niveis de albumina urinaria,niveis de iodo urinario,1,nhanes_laboratory.uni_j,1
niveis de albumina urinaria,niveis de mercurio na urina,1,nhanes_laboratory.uhg_j,1
niveis de albumina urinaria,niveis de nitrato na urina,1,nhanes_laboratory.pernt_j,1
niveis de albumina urinaria,razao albumina-creatinina,1,nhanes_laboratory.alb_cr_j,1
niveis de albumina urinaria,relacao albumina/creatinina,1,nhanes_laboratory.alb_cr_j,1
niveis de albumina urinaria,teste de gravidez em urina,1,nhanes_laboratory.ucpreg_j,1
niveis de albumina urinaria,urina gravidez teste,1,nhanes_laboratory.ucpreg_j,1
exame laboratorial,analise de hormonios sexuais,1,nhanes_laboratory.sstst_j,1
exame laboratorial,analise de sangue,1,nhanes_laboratory.vocwb_j,1
exame laboratorial,analise de subamostra laboratorial,1,nhanes_laboratory.ssglyp_j,1
exame laboratorial,analise laboratorial de vic,1,nhanes_laboratory.vic_j,1
exame laboratorial,exame laboratorial,1,nhanes_laboratory.hdl_j,1
exame laboratorial,exames laboratoriais,2,nhanes_laboratory.tchol_j; nhanes_laboratory.vocwb_j,2
exame laboratorial,jejum laboratorial,1,nhanes_laboratory.fastqx_j,1
exame laboratorial,medicoes laboratoriais de subamostra,1,nhanes_laboratory.ssfr_j,1
exame laboratorial,pesquisa laboratorial,2,nhanes_laboratory.glu_j; nhanes_laboratory.utas_j,2
exame laboratorial,resultados de exames laboratoriais,3,nhanes_laboratory.crco_j; nhanes_laboratory.fr_j; nhanes_laboratory.ins_j,3
exame laboratorial,resultados laboratoriais por participante,1,nhanes_laboratory.ihgem_j,1
duracao do sono,carga horaria de trabalho,1,nhanes_questionnaire.ocq_j,1
duracao do sono,duracao de prescricao,1,nhanes_questionnaire.rxqasa_j,1
duracao do sono,duracao do emprego,1,nhanes_questionnaire.ocq_j,1
duracao do sono,duracao do jejum,1,nhanes_laboratory.fastqx_j,1
duracao do sono,duracao do sono,2,nhanes_questionnaire.slq_j,1
duracao do sono,frequencia de sintomas,1,nhanes_questionnaire.vtq_j,1
duracao do sono,frequencia de uso,2,nhanes_dietary.dsqids_j; nhanes_questionnaire.rxqasa_j,2
duracao do sono,horarios de sono,1,nhanes_questionnaire.slq_j,1
duracao do sono,padroes de sono,1,nhanes_questionnaire.slq_j,1
duracao do sono,qualidade do sono,1,nhanes_questionnaire.slq_j,1
