Tipo,Tabela,ModelA,RunA,ModelB,RunB,HardDice,SoftDice,TemaA,TemaB,Similarity
INTRA,magento2.admin_system_messages,OPENAI,2,OPENAI,3,1.0,0.9999993046124777,notificacoes administrativas,notificacoes administrativas,0.9999992847442627
INTRA,magento2.admin_user,DEEPSEEK,1,DEEPSEEK,2,0.0,0.82114044825236,autenticacao de admin,autenticacao de administradores,0.891413152217865
INTRA,magento2.admin_user,DEEPSEEK,1,DEEPSEEK,2,0.0,0.82114044825236,controle de acesso admin,controle de acesso administrativo,0.8381286859512329
INTRA,magento2.admin_user,DEEPSEEK,1,DEEPSEEK,2,0.0,0.82114044825236,usuarios administradores,gestao de usuarios administrativos,0.7338795065879822
INTRA,magento2.admin_user,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999994436899821,autenticacao de admin,autenticacao de admin,0.9999994039535522
INTRA,magento2.admin_user,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999994436899821,controle de acesso admin,controle de acesso admin,0.9999991059303284
INTRA,magento2.admin_user,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999994436899821,usuarios administradores,usuarios administradores,0.9999998211860657
INTRA,magento2.admin_user,DEEPSEEK,2,DEEPSEEK,3,0.0,0.82114044825236,autenticacao de administradores,autenticacao de admin,0.891413152217865
INTRA,magento2.admin_user,DEEPSEEK,2,DEEPSEEK,3,0.0,0.82114044825236,controle de acesso administrativo,controle de acesso admin,0.8381286859512329
INTRA,magento2.admin_user,DEEPSEEK,2,DEEPSEEK,3,0.0,0.82114044825236,gestao de usuarios administrativos,usuarios administradores,0.7338795065879822
INTRA,magento2.admin_user,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.8031931320826212,autenticacao de administradores,autenticacao de acesso,0.7654148936271667
INTRA,magento2.admin_user,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.8031931320826212,gerenciamento de usuarios,gerenciamento de usuarios,0.9999992847442627
INTRA,magento2.admin_user,MISTRAL,1,MISTRAL,2,0.3333333333333333,0.8031931320826212,perfil de acesso,perfil de administrador,0.6441652178764343
INTRA,magento2.admin_user,MISTRAL,1,MISTRAL,3,0.3333333333333333,0.8031931320826212,autenticacao de administradores,autenticacao de acesso,0.7654148936271667
INTRA,magento2.admin_user,MISTRAL,1,MISTRAL,3,0.3333333333333333,0.8031931320826212,gerenciamento de usuarios,gerenciamento de usuarios,0.9999992847442627
INTRA,magento2.admin_user,MISTRAL,1,MISTRAL,3,0.3333333333333333,0.8031931320826212,perfil de acesso,perfil de administrador,0.6441652178764343
INTRA,magento2.admin_user,MISTRAL,2,MISTRAL,3,1.0,0.999999463558197,autenticacao de acesso,autenticacao de acesso,0.9999995231628418
INTRA,magento2.admin_user,MISTRAL,2,MISTRAL,3,1.0,0.999999463558197,gerenciamento de usuarios,gerenciamento de usuarios,0.9999992847442627
INTRA,magento2.admin_user,MISTRAL,2,MISTRAL,3,1.0,0.999999463558197,perfil de administrador,perfil de administrador,0.9999995827674866
INTRA,magento2.admin_user,OPENAI,1,OPENAI,2,0.6666666666666666,0.9522229035695394,autenticacao de usuarios,autenticacao de sistema,0.8566704392433167
INTRA,magento2.admin_user,OPENAI,1,OPENAI,2,0.6666666666666666,0.9522229035695394,gestao de usuarios,gestao de usuarios,0.9999991059303284
INTRA,magento2.admin_user,OPENAI,1,OPENAI,2,0.6666666666666666,0.9522229035695394,registro de atividades,registro de atividades,0.9999991655349731
INTRA,magento2.admin_user,OPENAI,1,OPENAI,3,1.0,0.9999992251396179,autenticacao de usuarios,autenticacao de usuarios,0.9999994039535522
INTRA,magento2.admin_user,OPENAI,1,OPENAI,3,1.0,0.9999992251396179,gestao de usuarios,gestao de usuarios,0.9999991059303284
INTRA,magento2.admin_user,OPENAI,1,OPENAI,3,1.0,0.9999992251396179,registro de atividades,registro de atividades,0.9999991655349731
INTRA,magento2.admin_user,OPENAI,2,OPENAI,3,0.6666666666666666,0.9522229035695394,autenticacao de sistema,autenticacao de usuarios,0.8566704392433167
INTRA,magento2.admin_user,OPENAI,2,OPENAI,3,0.6666666666666666,0.9522229035695394,gestao de usuarios,gestao de usuarios,0.9999991059303284
INTRA,magento2.admin_user,OPENAI,2,OPENAI,3,0.6666666666666666,0.9522229035695394,registro de atividades,registro de atividades,0.9999991655349731
INTRA,magento2.adminnotification_inbox,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.9059114257494608,gravidade de notificacoes,leitura de notificacoes,0.7177359461784363
INTRA,magento2.adminnotification_inbox,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.9059114257494608,inbox de alertas,inbox de alertas,0.9999990463256836
INTRA,magento2.adminnotification_inbox,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.9059114257494608,notificacoes administrativas,notificacoes administrativas,0.9999992847442627
INTRA,magento2.adminnotification_inbox,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.9824330806732178,gravidade de notificacoes,gravidade de notificacao,0.947300910949707
INTRA,magento2.adminnotification_inbox,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.9824330806732178,inbox de alertas,inbox de alertas,0.9999990463256836
INTRA,magento2.adminnotification_inbox,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.9824330806732178,notificacoes administrativas,notificacoes administrativas,0.9999992847442627
INTRA,magento2.adminnotification_inbox,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.8873116771380106,inbox de alertas,inbox de alertas,0.9999990463256836
INTRA,magento2.adminnotification_inbox,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.8873116771380106,leitura de notificacoes,gravidade de notificacao,0.6619367003440857
INTRA,magento2.adminnotification_inbox,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.8873116771380106,notificacoes administrativas,notificacoes administrativas,0.9999992847442627
INTRA,magento2.adminnotification_inbox,MISTRAL,1,MISTRAL,2,1.0,0.9999993642171224,avisos do sistema,avisos do sistema,0.9999992847442627
INTRA,magento2.adminnotification_inbox,MISTRAL,1,MISTRAL,2,1.0,0.9999993642171224,notificacoes de administracao,notificacoes de administracao,0.999999463558197
INTRA,magento2.adminnotification_inbox,MISTRAL,1,MISTRAL,2,1.0,0.9999993642171224,status de leitura,status de leitura,0.9999993443489075
INTRA,magento2.adminnotification_inbox,MISTRAL,1,MISTRAL,3,0.3333333333333333,0.877718965212504,avisos do sistema,notificacoes de sistema,0.8131789565086365
INTRA,magento2.adminnotification_inbox,MISTRAL,1,MISTRAL,3,0.3333333333333333,0.877718965212504,notificacoes de administracao,avisos de administracao,0.8199785947799683
INTRA,magento2.adminnotification_inbox,MISTRAL,1,MISTRAL,3,0.3333333333333333,0.877718965212504,status de leitura,status de leitura,0.9999993443489075
INTRA,magento2.adminnotification_inbox,MISTRAL,2,MISTRAL,3,0.3333333333333333,0.877718965212504,avisos do sistema,notificacoes de sistema,0.8131789565086365
INTRA,magento2.adminnotification_inbox,MISTRAL,2,MISTRAL,3,0.3333333333333333,0.877718965212504,notificacoes de administracao,avisos de administracao,0.8199785947799683
INTRA,magento2.adminnotification_inbox,MISTRAL,2,MISTRAL,3,0.3333333333333333,0.877718965212504,status de leitura,status de leitura,0.9999993443489075
INTRA,magento2.adminnotification_inbox,OPENAI,1,OPENAI,2,1.0,0.9999994436899821,gestao de alertas,gestao de alertas,0.9999996423721313
INTRA,magento2.adminnotification_inbox,OPENAI,1,OPENAI,2,1.0,0.9999994436899821,monitoramento de sistema,monitoramento de sistema,0.9999994039535522
INTRA,magento2.adminnotification_inbox,OPENAI,1,OPENAI,2,1.0,0.9999994436899821,notificacoes administrativas,notificacoes administrativas,0.9999992847442627
INTRA,magento2.adminnotification_inbox,OPENAI,1,OPENAI,3,1.0,0.9999994436899821,gestao de alertas,gestao de alertas,0.9999996423721313
INTRA,magento2.adminnotification_inbox,OPENAI,1,OPENAI,3,1.0,0.9999994436899821,monitoramento de sistema,monitoramento de sistema,0.9999994039535522
INTRA,magento2.adminnotification_inbox,OPENAI,1,OPENAI,3,1.0,0.9999994436899821,notificacoes administrativas,notificacoes administrativas,0.9999992847442627
INTRA,magento2.adminnotification_inbox,OPENAI,2,OPENAI,3,1.0,0.9999994436899821,gestao de alertas,gestao de alertas,0.9999996423721313
INTRA,magento2.adminnotification_inbox,OPENAI,2,OPENAI,3,1.0,0.9999994436899821,monitoramento de sistema,monitoramento de sistema,0.9999994039535522
INTRA,magento2.adminnotification_inbox,OPENAI,2,OPENAI,3,1.0,0.9999994436899821,notificacoes administrativas,notificacoes administrativas,0.9999992847442627
INTRA,magento2.authorization_role,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995430310568,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_role,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995430310568,hierarquia de papeis,hierarquia de papeis,0.9999994039535522
INTRA,magento2.authorization_role,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999995430310568,perfis de autorizacao,perfis de autorizacao,1.0000001192092896
INTRA,magento2.authorization_role,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.9136687715848287,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_role,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.9136687715848287,hierarquia de papeis,hierarquia de funcoes,0.7410070896148682
INTRA,magento2.authorization_role,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.9136687715848287,perfis de autorizacao,perfis de autorizacao,1.0000001192092896
INTRA,magento2.authorization_role,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.9136687715848287,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_role,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.9136687715848287,hierarquia de papeis,hierarquia de funcoes,0.7410070896148682
INTRA,magento2.authorization_role,DEEPSEEK,2,DEEPSEEK,3,0.6666666666666666,0.9136687715848287,perfis de autorizacao,perfis de autorizacao,1.0000001192092896
INTRA,magento2.authorization_role,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.6666661302248637,hierarquia de usuarios,hierarquia de usuarios,0.9999991655349731
INTRA,magento2.authorization_role,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.6666661302248637,papeis de acesso,definicao de roles,0.45048946142196655
INTRA,magento2.authorization_role,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.6666661302248637,permissoes de sistema,permissoes de sistema,0.9999992251396179
INTRA,magento2.authorization_role,MISTRAL,1,MISTRAL,3,0.6666666666666666,0.6666661302248637,hierarquia de usuarios,hierarquia de usuarios,0.9999991655349731
INTRA,magento2.authorization_role,MISTRAL,1,MISTRAL,3,0.6666666666666666,0.6666661302248637,papeis de acesso,definicao de roles,0.45048946142196655
INTRA,magento2.authorization_role,MISTRAL,1,MISTRAL,3,0.6666666666666666,0.6666661302248637,permissoes de sistema,permissoes de sistema,0.9999992251396179
INTRA,magento2.authorization_role,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,definicao de roles,definicao de roles,0.9999995827674866
INTRA,magento2.authorization_role,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,hierarquia de usuarios,hierarquia de usuarios,0.9999991655349731
INTRA,magento2.authorization_role,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,permissoes de sistema,permissoes de sistema,0.9999992251396179
INTRA,magento2.authorization_role,OPENAI,1,OPENAI,2,0.0,0.38238443930943805,atributos de usuario,administracao de usuarios,0.5289409160614014
INTRA,magento2.authorization_role,OPENAI,1,OPENAI,2,0.0,0.38238443930943805,hierarquia de papeis,gestao de papeis,0.6182124018669128
INTRA,magento2.authorization_role,OPENAI,1,OPENAI,2,0.0,0.38238443930943805,papel de autorizacao,controle de acesso,0.4902287721633911
INTRA,magento2.authorization_role,OPENAI,1,OPENAI,3,0.3333333333333333,0.5813096364339193,atributos de usuario,gestao de permissoes,0.381717324256897
INTRA,magento2.authorization_role,OPENAI,1,OPENAI,3,0.3333333333333333,0.5813096364339193,hierarquia de papeis,hierarquia de usuarios,0.7439291477203369
INTRA,magento2.authorization_role,OPENAI,1,OPENAI,3,0.3333333333333333,0.5813096364339193,papel de autorizacao,papel de autorizacao,0.9999997615814209
INTRA,magento2.authorization_role,OPENAI,2,OPENAI,3,0.0,0.6402802467346191,administracao de usuarios,hierarquia de usuarios,0.7432456612586975
INTRA,magento2.authorization_role,OPENAI,2,OPENAI,3,0.0,0.6402802467346191,controle de acesso,gestao de permissoes,0.6214176416397095
INTRA,magento2.authorization_role,OPENAI,2,OPENAI,3,0.0,0.6402802467346191,gestao de papeis,papel de autorizacao,0.5561774373054504
INTRA,magento2.authorization_rule,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.8980213006337484,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_rule,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.8980213006337484,permissoes de funcao,permissoes de funcao,0.9999988675117493
INTRA,magento2.authorization_rule,DEEPSEEK,1,DEEPSEEK,2,0.6666666666666666,0.8980213006337484,regras de autorizacao,autorizacao de recursos,0.6940659284591675
INTRA,magento2.authorization_rule,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.8980213006337484,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_rule,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.8980213006337484,permissoes de funcao,permissoes de funcao,0.9999988675117493
INTRA,magento2.authorization_rule,DEEPSEEK,1,DEEPSEEK,3,0.6666666666666666,0.8980213006337484,regras de autorizacao,autorizacao de recursos,0.6940659284591675
INTRA,magento2.authorization_rule,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999989668528239,autorizacao de recursos,autorizacao de recursos,0.999998927116394
INTRA,magento2.authorization_rule,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999989668528239,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_rule,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999989668528239,permissoes de funcao,permissoes de funcao,0.9999988675117493
INTRA,magento2.authorization_rule,MISTRAL,1,MISTRAL,2,1.0,0.9999989867210388,controle de privilegios,controle de privilegios,0.999998927116394
INTRA,magento2.authorization_rule,MISTRAL,1,MISTRAL,2,1.0,0.9999989867210388,permissoes de acesso,permissoes de acesso,0.9999990463256836
INTRA,magento2.authorization_rule,MISTRAL,1,MISTRAL,2,1.0,0.9999989867210388,regras de autorizacao,regras de autorizacao,0.9999989867210388
INTRA,magento2.authorization_rule,MISTRAL,1,MISTRAL,3,1.0,0.9999989867210388,controle de privilegios,controle de privilegios,0.999998927116394
INTRA,magento2.authorization_rule,MISTRAL,1,MISTRAL,3,1.0,0.9999989867210388,permissoes de acesso,permissoes de acesso,0.9999990463256836
INTRA,magento2.authorization_rule,MISTRAL,1,MISTRAL,3,1.0,0.9999989867210388,regras de autorizacao,regras de autorizacao,0.9999989867210388
INTRA,magento2.authorization_rule,MISTRAL,2,MISTRAL,3,1.0,0.9999989867210388,controle de privilegios,controle de privilegios,0.999998927116394
INTRA,magento2.authorization_rule,MISTRAL,2,MISTRAL,3,1.0,0.9999989867210388,permissoes de acesso,permissoes de acesso,0.9999990463256836
INTRA,magento2.authorization_rule,MISTRAL,2,MISTRAL,3,1.0,0.9999989867210388,regras de autorizacao,regras de autorizacao,0.9999989867210388
INTRA,magento2.authorization_rule,OPENAI,1,OPENAI,2,1.0,0.9999991854031881,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_rule,OPENAI,1,OPENAI,2,1.0,0.9999991854031881,permissoes de usuario,permissoes de usuario,0.999999463558197
INTRA,magento2.authorization_rule,OPENAI,1,OPENAI,2,1.0,0.9999991854031881,regras de autorizacao,regras de autorizacao,0.9999989867210388
INTRA,magento2.authorization_rule,OPENAI,1,OPENAI,3,1.0,0.9999991854031881,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_rule,OPENAI,1,OPENAI,3,1.0,0.9999991854031881,permissoes de usuario,permissoes de usuario,0.999999463558197
INTRA,magento2.authorization_rule,OPENAI,1,OPENAI,3,1.0,0.9999991854031881,regras de autorizacao,regras de autorizacao,0.9999989867210388
INTRA,magento2.authorization_rule,OPENAI,2,OPENAI,3,1.0,0.9999991854031881,controle de acesso,controle de acesso,0.9999991059303284
INTRA,magento2.authorization_rule,OPENAI,2,OPENAI,3,1.0,0.9999991854031881,permissoes de usuario,permissoes de usuario,0.999999463558197
INTRA,magento2.authorization_rule,OPENAI,2,OPENAI,3,1.0,0.9999991854031881,regras de autorizacao,regras de autorizacao,0.9999989867210388
INTRA,magento2.captcha_log,DEEPSEEK,1,DEEPSEEK,2,0.0,0.6373481750488281,controle de captcha,controle de atualizacao,0.6074802875518799
INTRA,magento2.captcha_log,DEEPSEEK,1,DEEPSEEK,2,0.0,0.6373481750488281,registro de validacao,contagem de tentativas,0.519504964351654
INTRA,magento2.captcha_log,DEEPSEEK,1,DEEPSEEK,2,0.0,0.6373481750488281,tentativas de captcha,registro de captcha,0.7850592732429504
INTRA,magento2.captcha_log,DEEPSEEK,1,DEEPSEEK,3,0.3333333333333333,0.7941406965255737,controle de captcha,controle de captcha,0.9999988675117493
INTRA,magento2.captcha_log,DEEPSEEK,1,DEEPSEEK,3,0.3333333333333333,0.7941406965255737,registro de validacao,registro de seguranca,0.7285820245742798
INTRA,magento2.captcha_log,DEEPSEEK,1,DEEPSEEK,3,0.3333333333333333,0.7941406965255737,tentativas de captcha,tentativas de validacao,0.6538411974906921
INTRA,magento2.captcha_log,DEEPSEEK,2,DEEPSEEK,3,0.0,0.6424940625826517,contagem de tentativas,tentativas de validacao,0.6389167308807373
INTRA,magento2.captcha_log,DEEPSEEK,2,DEEPSEEK,3,0.0,0.6424940625826517,controle de atualizacao,registro de seguranca,0.5384130477905273
INTRA,magento2.captcha_log,DEEPSEEK,2,DEEPSEEK,3,0.0,0.6424940625826517,registro de captcha,controle de captcha,0.7501524090766907
INTRA,magento2.captcha_log,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.9834702014923096,contagem de falhas,contagem de falhas,0.9999991059303284
INTRA,magento2.captcha_log,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.9834702014923096,log de captcha,log de captchas,0.9504120945930481
INTRA,magento2.captcha_log,MISTRAL,1,MISTRAL,2,0.6666666666666666,0.9834702014923096,tentativas de validacao,tentativas de validacao,0.9999994039535522
INTRA,magento2.captcha_log,MISTRAL,1,MISTRAL,3,1.0,0.9999991655349731,contagem de falhas,contagem de falhas,0.9999991059303284
INTRA,magento2.captcha_log,MISTRAL,1,MISTRAL,3,1.0,0.9999991655349731,log de captcha,log de captcha,0.9999989867210388
INTRA,magento2.captcha_log,MISTRAL,1,MISTRAL,3,1.0,0.9999991655349731,tentativas de validacao,tentativas de validacao,0.9999994039535522
INTRA,magento2.captcha_log,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.9834702014923096,contagem de falhas,contagem de falhas,0.9999991059303284
INTRA,magento2.captcha_log,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.9834702014923096,log de captchas,log de captcha,0.9504120945930481
INTRA,magento2.captcha_log,MISTRAL,2,MISTRAL,3,0.6666666666666666,0.9834702014923096,tentativas de validacao,tentativas de validacao,0.9999994039535522
INTRA,magento2.captcha_log,OPENAI,1,OPENAI,2,1.0,0.9999993443489075,contagem de tentativas,contagem de tentativas,0.9999994039535522
INTRA,magento2.captcha_log,OPENAI,1,OPENAI,2,1.0,0.9999993443489075,logs de seguranca,logs de seguranca,0.9999988079071045
INTRA,magento2.captcha_log,OPENAI,1,OPENAI,2,1.0,0.9999993443489075,registro de captcha,registro de captcha,0.9999998211860657
INTRA,magento2.captcha_log,OPENAI,1,OPENAI,3,1.0,0.9999993443489075,contagem de tentativas,contagem de tentativas,0.9999994039535522
INTRA,magento2.captcha_log,OPENAI,1,OPENAI,3,1.0,0.9999993443489075,logs de seguranca,logs de seguranca,0.9999988079071045
INTRA,magento2.captcha_log,OPENAI,1,OPENAI,3,1.0,0.9999993443489075,registro de captcha,registro de captcha,0.9999998211860657
INTRA,magento2.captcha_log,OPENAI,2,OPENAI,3,1.0,0.9999993443489075,contagem de tentativas,contagem de tentativas,0.9999994039535522
INTRA,magento2.captcha_log,OPENAI,2,OPENAI,3,1.0,0.9999993443489075,logs de seguranca,logs de seguranca,0.9999988079071045
INTRA,magento2.captcha_log,OPENAI,2,OPENAI,3,1.0,0.9999993443489075,registro de captcha,registro de captcha,0.9999998211860657
INTRA,magento2.catalog_category_entity,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993840853373,arvore de categorias,arvore de categorias,0.9999992251396179
INTRA,magento2.catalog_category_entity,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993840853373,estrutura de catalogo,estrutura de catalogo,0.9999996423721313
INTRA,magento2.catalog_category_entity,DEEPSEEK,1,DEEPSEEK,2,1.0,0.9999993840853373,hierarquia de categorias,hierarquia de categorias,0.9999992847442627
INTRA,magento2.catalog_category_entity,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993840853373,arvore de categorias,arvore de categorias,0.9999992251396179
INTRA,magento2.catalog_category_entity,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993840853373,estrutura de catalogo,estrutura de catalogo,0.9999996423721313
INTRA,magento2.catalog_category_entity,DEEPSEEK,1,DEEPSEEK,3,1.0,0.9999993840853373,hierarquia de categorias,hierarquia de categorias,0.9999992847442627
INTRA,magento2.catalog_category_entity,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993840853373,arvore de categorias,arvore de categorias,0.9999992251396179
INTRA,magento2.catalog_category_entity,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993840853373,estrutura de catalogo,estrutura de catalogo,0.9999996423721313
INTRA,magento2.catalog_category_entity,DEEPSEEK,2,DEEPSEEK,3,1.0,0.9999993840853373,hierarquia de categorias,hierarquia de categorias,0.9999992847442627
INTRA,magento2.catalog_category_entity,MISTRAL,1,MISTRAL,2,1.0,0.9999993244806925,estrutura de navegacao,estrutura de navegacao,0.9999991059303284
INTRA,magento2.catalog_category_entity,MISTRAL,1,MISTRAL,2,1.0,0.9999993244806925,gerenciamento de arvore de categorias,gerenciamento de arvore de categorias,0.9999995827674866
INTRA,magento2.catalog_category_entity,MISTRAL,1,MISTRAL,2,1.0,0.9999993244806925,hierarquia de categorias,hierarquia de categorias,0.9999992847442627
INTRA,magento2.catalog_category_entity,MISTRAL,1,MISTRAL,3,1.0,0.9999993244806925,estrutura de navegacao,estrutura de navegacao,0.9999991059303284
INTRA,magento2.catalog_category_entity,MISTRAL,1,MISTRAL,3,1.0,0.9999993244806925,gerenciamento de arvore de categorias,gerenciamento de arvore de categorias,0.9999995827674866
INTRA,magento2.catalog_category_entity,MISTRAL,1,MISTRAL,3,1.0,0.9999993244806925,hierarquia de categorias,hierarquia de categorias,0.9999992847442627
INTRA,magento2.catalog_category_entity,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,estrutura de navegacao,estrutura de navegacao,0.9999991059303284
INTRA,magento2.catalog_category_entity,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,gerenciamento de arvore de categorias,gerenciamento de arvore de categorias,0.9999995827674866
INTRA,magento2.catalog_category_entity,MISTRAL,2,MISTRAL,3,1.0,0.9999993244806925,hierarquia de categorias,hierarquia de categorias,0.9999992847442627
INTRA,magento2.catalog_category_entity,OPENAI,1,OPENAI,2,1.0,0.9999994238217672,atributos de categoria,atributos de categoria,0.9999995827674866
INTRA,magento2.catalog_category_entity,OPENAI,1,OPENAI,2,1.0,0.9999994238217672,estrutura de categoria,estrutura de categoria,0.9999992847442627
